#TYPE System.Management.Automation.PSCustomObject
"batchid"	"dbid"	"clientid"	"loadnr"	"orig_dcb"	"conv_dcb"	"orig_dir"	"backup_done"	"db_bytes"	"db_files"	"natives_bytes"	"natives_files_present"	"natives_files_missing"	"images_bytes"	"images_files_present"	"images_files_missing"	"st_backup"	"st_get_images"	"st_get_images2"	"st_get_natives"	"st_qc_tags"	"st_qc_compare_tags"	"st_backup_arch"	"st_convert"	"st_get_arch_db_files"	"funky"	"st_add_images"	"st_add_natives"	"st_add_db"
"1"	"265"	"57212.00077"	""	"X:\057212\000768\HL_Production\Fed001_Produced\FED001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000768\HL_Production\Fed001_Produced\FED001.DCB"	""	"1"	"36841178"	"22"	""	""	"0"	"440300341"	"10231"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"266"	"57212.00077"	""	"X:\057212\000768\HL_Production\Aldus_Trustee_Production\TRUSTEE_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000768\HL_Production\Aldus_Trustee_Production\TRUSTEE_PRODUCTION.DCB"	""	"1"	"203896"	"21"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"267"	"57212.00077"	""	"X:\057212\000768\HL_Production\Fed002_Produced\FED02_PRODUCED.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000768\HL_Production\Fed002_Produced\FED02_PRODUCED.DCB"	""	"1"	"2747300"	"28"	""	""	"0"	"22398177"	"466"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"268"	"57212.00077"	""	"X:\057212\000768\HL_Review\Fed001\FED001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000768\HL_Review\Fed001\FED001.DCB"	""	"1"	"12422949"	"30"	""	""	"0"	"106910416"	"2038"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"269"	"57212.00077"	""	"X:\057212\000768\HL_Review\Fed002\FED002.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000768\HL_Review\Fed002\FED002.DCB"	""	"1"	"3954715"	"30"	""	""	"0"	"44386241"	"886"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"270"	"57212.00077"	""	"X:\057212\000772\CHUBB_WILMINGTON\CHUBB_WILMINGTON.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000772\CHUBB_WILMINGTON\CHUBB_WILMINGTON.DCB"	""	"1"	"396313"	"22"	""	""	"0"	"109089452"	"3546"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"271"	"57212.00077"	""	"X:\057212\000772\FDIC_PRODUCTION\FDIC_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000772\FDIC_PRODUCTION\FDIC_PRODUCTION.DCB"	""	"1"	"47026545"	"26"	""	""	"3"	"1548910723"	"18032"	"250"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"272"	"57212.00085"	""	"X:\057212\000847\Avery_Dennison\AVERY_DENNISON.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000847\Avery_Dennison\AVERY_DENNISON.DCB"	""	"1"	"58492265"	"30"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"273"	"57212.0009"	""	"X:\057212\000902\ALDUS_REVIEW\ALDUS_REVIEW1.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000902\ALDUS_REVIEW\ALDUS_REVIEW1.DCB"	""	"1"	"657943652"	"33"	"1866412680"	"3624"	"0"	"10074140008"	"228688"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"274"	"57212.0009"	""	"X:\057212\000902\ALDUS_UNREDACTED\ALDUS_UNREDACTED.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000902\ALDUS_UNREDACTED\ALDUS_UNREDACTED.DCB"	""	"1"	"832439196"	"30"	"1499507969"	"2742"	"0"	"7847206296"	"185156"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"275"	"57212.00097"	""	"X:\057212\000966\Chiquita\CHIQUITA.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000966\Chiquita\CHIQUITA.DCB"	""	"1"	"806551384"	"28"	""	""	"0"	"8864921999"	"152651"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"276"	"57212.00097"	""	"X:\057212\000969\Federated_Document_Production\FEDERATED_DOCUMENT_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000969\Federated_Document_Production\FEDERATED_DOCUMENT_PRODUCTION.DCB"	""	"1"	"50387039"	"22"	""	""	"0"	"517440410"	"12549"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"277"	"57212.00097"	""	"X:\057212\000969\HL_Review\Federated_Review\FEDERATED_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\057212\000969\HL_Review\Federated_Review\FEDERATED_REVIEW.DCB"	""	"1"	"63688540"	"31"	"48261250"	"10"	"0"	"727399165"	"15371"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"278"	"58224.00023"	""	"X:\058224\000225\HUGHES001\HUGHES001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058224\000225\HUGHES001\HUGHES001.DCB"	""	"1"	"23388"	"4"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"279"	"58224.00023"	""	"X:\058224\000225\HUGHES002\HUGHES002.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058224\000225\HUGHES002\HUGHES002.DCB"	""	"1"	"23388"	"4"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"280"	"58224.00023"	""	"X:\058224\000225\001_NSF\001_NSF.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058224\000225\001_NSF\001_NSF.DCB"	""	"1"	"3997041"	"16"	""	""	"961"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"281"	"58360.00027"	""	"X:\058360\000271\HL_Review\Amgen_Tetris_Litigation\AMGEN_TERRIS_LITIGATION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058360\000271\HL_Review\Amgen_Tetris_Litigation\AMGEN_TERRIS_LITIGATION.DCB"	""	"1"	"17173314"	"23"	""	""	"0"	"659803821"	"2437"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"282"	"58360.00033"	""	"X:\058360\000330\HL_Production\WOODARD_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058360\000330\HL_Production\WOODARD_PRODUCTION.DCB"	""	"0"	"2586629"	"25"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"283"	"58559.00003"	""	"X:\058559\000029\BMS_Call_notes\ADMIN\20120430\BMS_CALL_NOTES.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000029\BMS_Call_notes\ADMIN\20120430\BMS_CALL_NOTES.DCB"	""	"1"	"2919142035"	"17"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"284"	"58559.00003"	""	"X:\058559\000029\Advance_Combined\ADMIN\20120620\BK_SEC-OLD\ADVANCE COMBINED.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000029\Advance_Combined\ADMIN\20120620\BK_SEC-OLD\ADVANCE COMBINED.DCB"	""	"1"	"907465661"	"39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"285"	"58559.00017"	""	"X:\058559\000174\BMS_AK_8Custodian_Collection\8CUSTODIAN_COLLECTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000174\BMS_AK_8Custodian_Collection\8CUSTODIAN_COLLECTION.DCB"	""	"1"	"112828572"	"22"	""	""	"0"	"1658145702"	"28723"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"286"	"58559.00017"	""	"X:\058559\000174\BMS_AK_8Custodian_Collection-Dupes\8CUSTODIAN_COLLECTION-DUPES.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000174\BMS_AK_8Custodian_Collection-Dupes\8CUSTODIAN_COLLECTION-DUPES.DCB"	""	"1"	"35223765"	"17"	""	""	"0"	"566897840"	"9160"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"287"	"58559.00017"	""	"X:\058559\000174\BMS_AK_Abilify_Prod_DB\ABILIFY_PROD_DB.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000174\BMS_AK_Abilify_Prod_DB\ABILIFY_PROD_DB.DCB"	""	"1"	"285942798"	"30"	""	""	"0"	"12038438440"	"124442"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"288"	"58559.00017"	""	"X:\058559\000174\BMS_AK_Abilify_Prod_DB_2\ABILIFY_PROD_DB_2.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000174\BMS_AK_Abilify_Prod_DB_2\ABILIFY_PROD_DB_2.DCB"	""	"1"	"291457802"	"28"	"197646848"	"526"	"0"	"14005625342"	"145694"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"289"	"58559.00017"	""	"X:\058559\000174\BMS_AK_BMS_Communications_Alaska\BMS_COMMUNICATIONS_ALASKA_DB.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000174\BMS_AK_BMS_Communications_Alaska\BMS_COMMUNICATIONS_ALASKA_DB.DCB"	""	"1"	"6410676"	"17"	""	""	"0"	"70604232"	"658"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"290"	"58559.00017"	""	"X:\058559\000174\BMS_AK_Mohr_Emails\BMS_ALASKA_MOHR_EMAILS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000174\BMS_AK_Mohr_Emails\BMS_ALASKA_MOHR_EMAILS.DCB"	""	"1"	"45361698"	"22"	""	""	"0"	"741609960"	"12278"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"291"	"58559.00021"	""	"X:\058559\000209\Expert_Doc_Review_20120423\PROD014.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000209\Expert_Doc_Review_20120423\PROD014.DCB"	""	"0"	"480702492"	"33"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"292"	"58559.00021"	""	"X:\058559\000211\_PROD_QC\VOL007\VOL007.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000211\_PROD_QC\VOL007\VOL007.DCB"	""	"1"	"727579"	"28"	""	""	"0"	"10568126"	"19"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"293"	"58559.00021"	""	"X:\058559\000211\_PROD_QC\Z_Del\VOL011_NEW\PROD011.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000211\_PROD_QC\Z_Del\VOL011_NEW\PROD011.DCB"	""	"1"	"12668799"	"27"	"381432"	"2"	"0"	"199525004"	"1900"	"3"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"294"	"58559.00021"	""	"X:\058559\000211\_PROD_QC\VOL009-010\VOL009-010.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000211\_PROD_QC\VOL009-010\VOL009-010.DCB"	""	"1"	"72532441"	"32"	"49419158"	"21"	"0"	"37294595"	"102"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"295"	"58559.00021"	""	"X:\058559\000211\_PROD_QC\VOL013\PROD013.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000211\_PROD_QC\VOL013\PROD013.DCB"	""	"1"	"4025415"	"28"	""	""	"0"	"78479439"	"902"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"296"	"58559.00021"	""	"X:\058559\000211\_PROD_QC\VOL014\PROD014.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000211\_PROD_QC\VOL014\PROD014.DCB"	""	"1"	"2927523"	"27"	""	""	"0"	"36238100"	"550"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"297"	"58559.00021"	""	"X:\058559\000211\_PROD_QC\VOL015\PROD015.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\058559\000211\_PROD_QC\VOL015\PROD015.DCB"	""	"1"	"1509696"	"27"	""	""	"0"	"38812976"	"229"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"298"	"59850.00002"	""	"X:\059850\000016\HL_Review\Dreher_Part_One\DREHER PART ONE UNFILTERED.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059850\000016\HL_Review\Dreher_Part_One\DREHER PART ONE UNFILTERED.DCB"	""	"1"	"364361555"	"24"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"299"	"59850.00002"	""	"X:\059850\000016\HL_Review\Dreher_Part_Two\DREHER PART TWO UNFILTERED.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059850\000016\HL_Review\Dreher_Part_Two\DREHER PART TWO UNFILTERED.DCB"	""	"1"	"193151881"	"22"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"300"	"59850.00002"	""	"X:\059850\000016\HL_Review\Gillespie\FOSS GILLESPIE UNFILTERED.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059850\000016\HL_Review\Gillespie\FOSS GILLESPIE UNFILTERED.DCB"	""	"1"	"148620231"	"22"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"301"	"59850.00002"	""	"X:\059850\000016\HL_Review\Saltsman\SALTSMAN SCHREEVES SCHULMAN.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059850\000016\HL_Review\Saltsman\SALTSMAN SCHREEVES SCHULMAN.DCB"	""	"1"	"546126183"	"26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"302"	"59850.00002"	""	"X:\059850\000016\HL_Review\Tupper\TUPPER UNFILTERED.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059850\000016\HL_Review\Tupper\TUPPER UNFILTERED.DCB"	""	"1"	"52994448"	"24"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"303"	"59850.00002"	""	"X:\059850\000016\HL_Review\MKEON\BOND MCKEON PFEFFER UNFILTERED.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059850\000016\HL_Review\MKEON\BOND MCKEON PFEFFER UNFILTERED.DCB"	""	"1"	"322029571"	"18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"304"	"59892.00008"	""	"X:\059892\000081\HL_Production\11-30-2009_DOCUMENT_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059892\000081\HL_Production\11-30-2009_DOCUMENT_PRODUCTION.DCB"	""	"1"	"7469299"	"22"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"305"	"59892.00008"	""	"X:\059892\000081\HL_Production_NVR_PL\NVR_PL_001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059892\000081\HL_Production_NVR_PL\NVR_PL_001.DCB"	""	"1"	"2257287"	"19"	""	""	"0"	"27387194"	"343"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"306"	"59892.00009"	""	"X:\059892\000085\NVR_OHB_OHB_First_Document_Production\OHB_PROD_DB.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\059892\000085\NVR_OHB_OHB_First_Document_Production\OHB_PROD_DB.DCB"	""	"1"	"4663547"	"21"	"37388485"	"359"	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"307"	"60273.00001"	""	"X:\060273\000005\HL_Review\Synthes_Interview_Memos\SYNTHES_INTERVIEW_MEMOS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\060273\000005\HL_Review\Synthes_Interview_Memos\SYNTHES_INTERVIEW_MEMOS.DCB"	""	"1"	"22905820"	"24"	"610852214"	"125"	"10"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"308"	"60643.00006"	""	"X:\060643\000056\Compliance_Review\COMPLIANCE_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\060643\000056\Compliance_Review\COMPLIANCE_REVIEW.DCB"	""	"1"	"622640087"	"27"	"1712529154"	"1954"	"1576"	"1054237549"	"12592"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"309"	"60724.00004"	""	"X:\060724\000038\HL_Review\GENZYME001_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\060724\000038\HL_Review\GENZYME001_REVIEW.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"310"	"60724.00004"	""	"X:\060724\000038\HL_Production\GENZ_PROD_001A.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\060724\000038\HL_Production\GENZ_PROD_001A.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"311"	"61035.00007"	""	"X:\061035\000067\PROD016\PROD016.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061035\000067\PROD016\PROD016.DCB"	""	"1"	"651874"	"24"	""	""	"0"	"12493383"	"177"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"312"	"61035.00007"	""	"X:\061035\000067\PROD017\PROD017.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061035\000067\PROD017\PROD017.DCB"	""	"1"	"123221"	"29"	""	""	"0"	"782647"	"11"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"313"	"61035.00007"	""	"X:\061035\000067\PROD021\PROD021.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061035\000067\PROD021\PROD021.DCB"	""	"1"	"88865588"	"25"	"392909062"	"1111"	"0"	"314689242"	"5734"	"104"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"314"	"61118.00023"	""	"X:\061118\000234\HL_Production\GU002\GU002.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061118\000234\HL_Production\GU002\GU002.DCB"	""	"1"	"4218187"	"28"	""	""	"204"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"315"	"61118.00023"	""	"X:\061118\000234\HL_Production\GU002_Final\GU002 FINAL.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061118\000234\HL_Production\GU002_Final\GU002 FINAL.DCB"	""	"1"	"4180659"	"29"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"FUNKY"	""	""	""
"1"	"316"	"61118.00023"	""	"X:\061118\000234\HL_Review\GEORGETOWN_STUDENT_HEALTH.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061118\000234\HL_Review\GEORGETOWN_STUDENT_HEALTH.DCB"	""	"1"	"435393712"	"176"	""	""	"0"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"317"	"61118.00023"	""	"X:\061118\000234\HL_Review\HARDL_001\DBASE\HARDL_001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061118\000234\HL_Review\HARDL_001\DBASE\HARDL_001.DCB"	""	"1"	"27987423"	"32"	""	""	"4868"	"29621124"	"999"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"318"	"61118.00023"	""	"X:\061118\000234\HL_Review\HARDL_002\Dbase\HARDL_002.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061118\000234\HL_Review\HARDL_002\Dbase\HARDL_002.DCB"	""	"1"	"196565692"	"33"	""	""	"15298"	"29621124"	"999"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"319"	"61118.00023"	""	"X:\061118\000234\HL_Review\HARDL_003\DBASE\HARDL_003.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061118\000234\HL_Review\HARDL_003\DBASE\HARDL_003.DCB"	""	"1"	"296987"	"29"	""	""	"1"	"570506"	"13"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"320"	"61118.00023"	""	"X:\061118\000234\HL_Review\KENNV_001\DBASE\KENNV_001.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061118\000234\HL_Review\KENNV_001\DBASE\KENNV_001.DCB"	""	"1"	"18652833"	"29"	""	""	"1131"	"29621124"	"999"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"321"	"61118.00023"	""	"X:\061118\000234\HL_Review\KENNV_002\DBASE\KENNV_002.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061118\000234\HL_Review\KENNV_002\DBASE\KENNV_002.DCB"	""	"1"	"143898140"	"33"	""	""	"11630"	"31623194"	"756"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"322"	"61263.00022"	""	"X:\061263\000219\Wal-Mart_HHS_OCR_Review\WAL-MART_HHS_OCR_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061263\000219\Wal-Mart_HHS_OCR_Review\WAL-MART_HHS_OCR_REVIEW.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"323"	"61508.00001"	""	"X:\061508\000008\HL_Production\DOJ_PROD.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061508\000008\HL_Production\DOJ_PROD.DCB"	""	"1"	"805248970"	"31"	"7447294661"	"62135"	"128331"	""	""	""	""	""	""	""	""	""	""	""	"2"	""	""	"2"	""
"1"	"324"	"61508.00001"	""	"X:\061508\000008\HL_Review\Aldo_Tesi\ALDO_TESI.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061508\000008\HL_Review\Aldo_Tesi\ALDO_TESI.DCB"	""	"1"	"145674233"	"31"	"3423295838"	"14546"	"0"	""	""	"26745"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"325"	"61508.00001"	""	"X:\061508\000008\HL_Review\Matt_Nelson\MATT_NELSON.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061508\000008\HL_Review\Matt_Nelson\MATT_NELSON.DCB"	""	"1"	"579169735"	"36"	"5686163097"	"31330"	"31330"	"15937618326"	"81982"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"326"	"61508.00001"	""	"X:\061508\000008\HL_Review\Michael_Lee\MICHAEL_LEE.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061508\000008\HL_Review\Michael_Lee\MICHAEL_LEE.DCB"	""	"1"	"102190004"	"34"	"1684403878"	"4555"	"4555"	"4361436334"	"17450"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"327"	"61540.00001"	""	"X:\061540_CLIENT\000013\HL_Production\FMI_PRODUCTIONS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061540_CLIENT\000013\HL_Production\FMI_PRODUCTIONS.DCB"	""	"1"	"760237"	"25"	"70626039"	"243"	"0"	"200985942"	"1458"	"0"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"328"	"61916.00004"	""	"X:\061916\000038\HL_Production\HWL_PROD_REVIEW\HWL_PROD_REVIEW.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061916\000038\HL_Production\HWL_PROD_REVIEW\HWL_PROD_REVIEW.DCB"	""	"1"	"76282116"	"35"	"26728448"	"12"	"206"	"352866222"	"4501"	"2039"	""	""	""	""	""	""	""	""	"2"	""	"2"	"2"	""
"1"	"329"	"61954.00011"	""	"X:\061954\000112\BNL_Productions - Copy\BNL_PRODUCTIONS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061954\000112\BNL_Productions - Copy\BNL_PRODUCTIONS.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"330"	"61954.00011"	""	"X:\061954\000112\HL_Production\20120223_MTKV002_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061954\000112\HL_Production\20120223_MTKV002_PRODUCTION.DCB"	""	"0"	"3300284637"	"52"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"331"	"61954.00011"	""	"X:\061954\000112\HL_Production\20120224_MTKV001_PRODUCTION.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061954\000112\HL_Production\20120224_MTKV001_PRODUCTION.DCB"	""	"0"	"3300284637"	"52"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"332"	"61954.00011"	""	"X:\061954\000112\HL_Production\20120320_PROD_QC.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061954\000112\HL_Production\20120320_PROD_QC.DCB"	""	"0"	"3300284637"	"52"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"333"	"61954.00011"	""	"X:\061954\000112\BNL_Productions - Copy (2)\BNL_PRODUCTIONS.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061954\000112\BNL_Productions - Copy (2)\BNL_PRODUCTIONS.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"334"	"61954.00011"	""	"X:\061954\000112\HL_Production_QC\MTKV004\PROD_MTKV004_QC.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061954\000112\HL_Production_QC\MTKV004\PROD_MTKV004_QC.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"335"	"61954.00011"	""	"X:\061954\000112\HL_Production_QC\MTKV005\MTKV005.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061954\000112\HL_Production_QC\MTKV005\MTKV005.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
"1"	"336"	"61954.00011"	""	"X:\061954\000112\HL_Production_QC\MTKV007\MTKV007_QC.DCB"	"W:\_LN_Test\Bkups-for-Archiving-Analysis\061954\000112\HL_Production_QC\MTKV007\MTKV007_QC.DCB"	""	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	""	""	""	""
